,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
77,0x20348,CUS_0x58a3,March,Sam Cagek,30,806-40-7521,Developer,21526.91,1540.9091666666666,6,6,19,2,"Auto Loan, and Credit-Builder Loan",19,20,19.28,7.0,Standard,261.14,38.47293757166504,16 Years and 10 Months,Yes,20.92322689362099,16.38816967663117,High_spent_Large_value_payments,356.7795200964145,Standard
78,0xa3c8,CUS_0x2ed4,July,Daniel Basest,39,766-84-9205,Architect,57473.58,4270.850878585941,2,7,5,3,"Payday Loan, Not Specified, and Debt Consolidation Loan",13,0,2.79,5.0,Good,703.18,38.56237182157413,30 Years and 8 Months,No,402.131892611153,192.99320026616329,High_spent_Small_value_payments,392.9355285367429,Standard
79,0x85a0,CUS_0x4daf,March,Lewisz,54,387-41-1667,Lawyer,12912649.0,2416.8433333333332,1,4,9,1,Personal Loan,2,,11.38,4.0,_,81.9,22.935173854229355,32 Years and 11 Months,No,18.945348251000443,213.16752482536407,Low_spent_Small_value_payments,299.57146025696886,Good
80,0x1b564,CUS_0x7eec,July,arbaraz,32,614-46-1339,Engineer,32635.06,2954.5883333333336,8,6,31,6,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Personal Loan, Not Specified, and Home Equity Loan",47,23,3.89,10.0,Bad,2779.34,34.77019325808611,3 Years and 8 Months,Yes,140.45930358625554,267.4899112089328,Low_spent_Small_value_payments,177.509618538145,Poor
81,0x1fb54,CUS_0x471f,July,Emilyu,25,220-69-1489,_______,31977.44,2547.7866666666664,10,9,1982,7,"Credit-Builder Loan, Not Specified, Mortgage Loan, Mortgage Loan, Not Specified, Mortgage Loan, and Home Equity Loan",24,23,_,8.0,Bad,2256.77_,25.481159438958496,11 Years and 9 Months,NM,185.49104312531875,102.95272832879955,High_spent_Medium_value_payments,216.33489521254842,Standard
82,0xc94f,CUS_0x23f3,February,Leikae,37,817-24-5272,Lawyer,19054.15,1567.8458333333335,3,3,17,6,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Student Loan, and Not Specified",25,9,10.61,6.0,_,2097.89,29.633390946331897,11 Years and 11 Months,Yes,86.85026831130695,28.62180717743407,High_spent_Medium_value_payments,291.31250784459235,Poor
83,0x1dbcf,CUS_0x6ec8,February,Julien Toyerk,39,950-08-5194,Mechanic,32283.52,2840.293333333333,1,7,8,4_,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Payday Loan",7,12,1.17,1.0,_,557.8,32.11904529818485,,NM,60.402495832305355,115.93455108516571,High_spent_Medium_value_payments,357.69228641586227,Good
84,0x1a777,CUS_0x7e67,June,,26,850-03-7375,_______,82394.16,6776.18,6,3,19,2,"Mortgage Loan, and Student Loan",25,9,7.09,5.0,Standard,676.2,39.18586519109672,11 Years and 8 Months,Yes,85.56758938545373,457.2472375241044,High_spent_Small_value_payments,394.803173090442,Standard
85,0xc1f7,CUS_0x868,June,enc,32,#F%$D@*&8,_______,19014.19,1405.5158333333331,3,8,32,5,"Debt Consolidation Loan, Student Loan, Student Loan, Student Loan, and Home Equity Loan",21,15,9.75,13.0,_,2034.13,26.154806293216797,17 Years and 2 Months,Yes,75.49603202141245,52.73939097382009,Low_spent_Medium_value_payments,292.3161603381008,Standard
86,0x126ca,CUS_0x40bd,May,Nick Zieminskip,53,681-32-9435,Architect,110443.2,9398.6,8,3,8,2,"Auto Loan, and Personal Loan",29,17,11.16,5.0,Standard,1330.29,40.33158840710046,31 Years and 6 Months,Yes,183.6849156176276,229.6386503763389,High_spent_Large_value_payments,766.5364340060338,Standard
87,0x17b0f,CUS_0x8a3c,February,Deepa Seetharamane,47,151-72-5385,_______,116624.4,9633.7,5,5,6,3,"Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",30,17,14.67,0.0,Standard,394.94,28.99115659589978,24 Years and 4 Months,Yes,259.7866933766731,404.1785303857848,High_spent_Medium_value_payments,549.4047762375419,Standard
88,0x14bbc,CUS_0x1e18,July,Ernestr,49,692-56-4864,Doctor,14366.56,1085.3622967330416,1,2,3,1,Student Loan,8,6,4.48,5.0,Good,411.98,29.10147959827978,25 Years and 5 Months,No,133.58884384912966,56.491615823390475,Low_spent_Large_value_payments,326.8919102611049,Standard
89,0x5b12,CUS_0x9934,May,,43,850-08-6279,Doctor,120450.32,9985.526666666668,2,3,11,4,"Personal Loan, Payday Loan, Not Specified, and Home Equity Loan",15,4,10.28,2.0,Good,503.63,34.14186321737,25 Years and 1 Months,No,387.8026801255866,256.8248506901353,High_spent_Large_value_payments,593.9251358509448,Standard
90,0x10e83,CUS_0xbaee,June,Karen Freifelds,41,#F%$D@*&8,Journalist,66349.96,5333.163333333334,6,9,16,4,"Payday Loan, Credit-Builder Loan, Home Equity Loan, and Mortgage Loan",11,11,8.58,17.0,_,1740.14,26.93833077219128,12 Years and 2 Months,Yes,60925.0,331.8904444859246,!@9#%8,296.40037011512317,Poor
91,0x141e5,CUS_0x426a,August,Dawsonm,23,102-98-4046,Architect,97266.3,,3,5,7,4,"Personal Loan, Mortgage Loan, Home Equity Loan, and Personal Loan",0,3,9.88,7.0,Good,274.98,31.07300351543081,33 Years and 6 Months,No,201.488033498032,67.66512562345984,High_spent_Large_value_payments,798.699340878508,Good
92,0x15d38,CUS_0x84ae,July,Jamesg,29,708-46-1856,Scientist,65929.12,5649.093333333332,6,5,18,2,"Auto Loan, and Payday Loan",8,8,17.76,12.0,_,1329.17,28.51463800582912,20 Years and 4 Months,Yes,64.91669021308391,224.78915576200802,High_spent_Small_value_payments,535.2034873582413,Standard
93,0x4ccf,CUS_0xb747,February,Ablana,47,500-54-3583,_______,26340.1,2476.008333333333,4,5,5651,3,"Mortgage Loan, Credit-Builder Loan, and Student Loan",13,13,1.63,0.0,Standard,221.86,28.69089292474089,17 Years and 5 Months,No,62.080928684690456,90.9279998320348,Low_spent_Large_value_payments,364.59190481660806,Standard
94,0x1d85c,CUS_0x2f52,July,Roumeliotisz,31,#F%$D@*&8,Entrepreneur,141347.32,11676.943333333336,8,6,1,0,,23,20,2.13,8.0,Good,1029.44,44.95128965966671,28 Years and 4 Months,No,0.0,84.4821615121662,High_spent_Large_value_payments,1323.2121718211674,Standard
95,0x1a512,CUS_0x9190,May,Dave Grahamy,27,901-17-8728,Musician,8501.93,745.4941666666667,10,5,32,5,"Personal Loan, Student Loan, Mortgage Loan, Not Specified, and Auto Loan",44,23,17.14,11.0,Bad,3926.49,24.85267173724916,5 Years and 9 Months,NM,18.29494792177916,48.144928497403114,Low_spent_Small_value_payments,298.10954024748435,Poor
96,0x13aa7,CUS_0x6c8f,February,Caroline Valetkevitchb,46,079-46-2572,Writer,31029.87_,2856.8225,1,4,11,2,"Credit-Builder Loan, and Personal Loan",2,3,1.61,2.0,Good,1347.05,35.857014592060025,15 Years and 9 Months,No,34.94921996584889,180.3372475878077,High_spent_Small_value_payments,330.39578244634345,Good
97,0x1bd58,CUS_0x667d,March,Steveng,22,446-93-1487,Developer,18413.13,1283.4275,7,9,18,2_,"Auto Loan, and Personal Loan",36,19,10.09,12.0,Bad,2063.45,38.73339489914529,,Yes,16.316201656868884,85.93921080524203,Low_spent_Small_value_payments,316.08733753788914,Poor
98,0x2f4a,CUS_0x55bd,May,Emily Flitterr,42,#F%$D@*&8,Doctor,105521.58,8595.465,4,6,5,4,"Mortgage Loan, Student Loan, Payday Loan, and Student Loan",6,15,7.07,3.0,_,462.11,36.206695779424685,22 Years and 7 Months,NM,224.51078629480077,251.9125062424066,High_spent_Small_value_payments,643.1232074627926,Poor
99,0x1af65,CUS_0x4638,August,Harry Papachristous,25,938-85-6447,Musician,48706.59,4170.8825,10,7,34,4,"Home Equity Loan, Not Specified, Mortgage Loan, and Auto Loan",28,17,18.63,13.0,Standard,2630.08,27.51653790297227,16 Years and 9 Months,Yes,120.82529494775775,60.16161344668755,High_spent_Large_value_payments,476.10134160555464,Standard
100,0x201a7,CUS_0x45c0,June,Jack Watlingx,34,000-60-0688,Manager,27954.68,2228.556666666667,3,3,12,3,"Not Specified, Auto Loan, and Auto Loan",11,8,4.95,,Good,1440.56,30.74694779599933,21 Years and 8 Months,No,50.37342112451706,50.9096399511621,High_spent_Large_value_payments,361.5726055909876,Good
101,0xc667,CUS_0x24f6,February,Vlastelicaw,26,557-51-8001,Manager,65017.26,,5,7,12,4,"Payday Loan, Mortgage Loan, Payday Loan, and Debt Consolidation Loan",10,10,1.0999999999999996,1.0,Standard,978.14,28.006871711249676,30 Years and 11 Months,No,168.39190561568046,43.607059665128574,High_spent_Large_value_payments,552.8115347191912,Standard
102,0x1a0b2,CUS_0xb115,January,Andream,23_,680-87-7919,Accountant,27138.97,2453.580833333333,6,4,8,-100,"Personal Loan, Mortgage Loan, Payday Loan, and Auto Loan",7,17,8.01,5.0,Standard,1190.67,24.35917201494346,7 Years and 4 Months,Yes,70.7818078817244,105.26059353606796,High_spent_Small_value_payments,329.31568191554095,Standard
103,0x23ffc,CUS_0x3295,March,Vaughanp,31,052-66-2034,Writer,16381.95,1082.1625,7,6,14,0,,15,,18.43,7.0,Standard,1493.68,31.116872420241737,16 Years and 10 Months,Yes,0.0,81.70291269926341,Low_spent_Small_value_payments,316.5133373007366,Standard
104,0x9e3b,CUS_0xab5e,February,Kyliex,29,475-53-8980,Lawyer,57421.58,4522.131666666667,3,4,6,3,"Student Loan, Personal Loan, and Credit-Builder Loan",15,11,9.89,3.0,Standard,287.31,24.699254911976592,23 Years and 10 Months,No,101.38156306013047,239.15550966045643,Low_spent_Small_value_payments,401.67609394607996,Standard
105,0x1fdb,CUS_0x49da,February,Lashh,26,915-13-4225,Teacher,96582.24,7886.52,3,3,13,1,Auto Loan,6,18,19.79,,Standard,482.88,39.89636597295218,25 Years and 8 Months,NM,72.46021109841324,531.8207313971466,High_spent_Small_value_payments,444.3710575044404,Standard
106,0x1a868,CUS_0x99c2,July,Nobuhiros,24,257-17-1748,Manager,15878.09,1068.174166666667,5,3,18,3,"Debt Consolidation Loan, Mortgage Loan, and Payday Loan",11,9,11.31,8.0,Standard,1621.69,29.000794086681463,6 Years and 7 Months,Yes,37.155450926208246,24.576339909517497,High_spent_Small_value_payments,305.08562583094084,Poor
107,0x1abb7,CUS_0x2c75,February,Takadaw,26,653-70-6074,Accountant,168682.56,14118.88,4,3,3,4,"Mortgage Loan, Mortgage Loan, Auto Loan, and Auto Loan",11,9,11.64,4.0,_,463.57,34.985977819822324,28 Years and 10 Months,No,305.7537414146373,1299.1664398681066,!@9#%8,86.9678187172558,Good
108,0x125d6,CUS_0x3525,January,Greg Roumeliotist,23,746-59-7879,Journalist,20324.355,1703.69625,3,4,7,-100,"Not Specified, Debt Consolidation Loan, and Payday Loan",12,11,10.81,4.0,_,1396.07,33.29066825775059,32 Years and 3 Months,No,36.93300309734522,169.22463737507886,Low_spent_Medium_value_payments,244.21198452757596,Standard
109,0xa163,CUS_0x9ead,June,Laynea,54,655-32-7007,Developer,100956.21,8658.0175,6,6,2,1,Student Loan,29,10,2.1,2.0,_,633.54,38.36014671054165,29 Years and 4 Months,No,53.086569919082365,145.19970240572147,High_spent_Large_value_payments,907.5154776751963,Standard
110,0xd70a,CUS_0x5ab,January,Noelw,19,671-04-1709,Manager,40216.62,3610.385,0,5,10,2,"Auto Loan, and Personal Loan",8,3,8.02,0.0,Good,323.03,37.24600052377375,26 Years and 8 Months,No,41.66547283188597,163.61039842671119,Low_spent_Small_value_payments,445.7626287414029,Standard
111,0xdf81,CUS_0x69bb,August,Valentina Zan,24,273-48-2717,Lawyer,20940.02,1931.0016666666668,9,10,15,5,"Auto Loan, Mortgage Loan, Auto Loan, Auto Loan, and Mortgage Loan",54,20,1.24,7.0,Bad,2554.48,27.59382170991564,8 Years and 9 Months,Yes,47.16396888167924,65.06973015833654,Low_spent_Medium_value_payments,360.86646762665083,Poor
112,0x10059,CUS_0x3d6c,April,Jaisinghanij,30,815-82-2603,Media_Manager,43894.24_,3690.853333333333,4,7,16,4,"Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, and Not Specified",11,,12.69,3.0,Standard,1422.84,26.60536393469184,32 Years and 4 Months,Yes,142.96344781536104,143.33458561666652,High_spent_Medium_value_payments,332.78729990130574,Standard
113,0x11b75,CUS_0x7e06,August,Li-mei Hoangb,21,013-51-5521,Musician,64662.04,5532.503333333332,1,2,2,3,"Not Specified, Mortgage Loan, and Not Specified",8,9,2.41,4.0,Good,1376.25,38.236724758848254,,No,83.84218528849996,661.1629360491767,Low_spent_Small_value_payments,98.24521199565665,Good
114,0x4604,CUS_0x9a43,March,La,45,066-97-7115,Mechanic,85720.48,,7,6,16,4,"Home Equity Loan, Student Loan, Mortgage Loan, and Credit-Builder Loan",15,,10.31,8.0,Standard,707.08,39.81174599252813,17 Years and 1 Months,Yes,171.47714995402183,145.4677011982056,High_spent_Large_value_payments,622.9924821811061,Standard
115,0x17dbe,CUS_0x9a4b,May,Alex Dobuzinskiso,40,817-31-4270,Doctor,60379.28,4804.606666666667,5,6,18,3,"Personal Loan, Mortgage Loan, and Credit-Builder Loan",20,13,_,,Standard,725.39,29.81862771475664,,No,90.90638520111376,352.7008087094593,Low_spent_Small_value_payments,326.85347275609354,Standard
116,0x14cf5,CUS_0xb3ac,August,Niu Shupingj,17,597-82-3599,Scientist,20188.33,1398.3608333333334,7,10,30,6_,"Credit-Builder Loan, Student Loan, Payday Loan, Student Loan, Student Loan, and Student Loan",61,21,8.67,14.0,Bad,2412.24,25.78232852294125,7 Years and 3 Months,Yes,70.46462062296479,90.00093137680277,Low_spent_Medium_value_payments,259.37053133356574,Poor
117,0x1a964,CUS_0x5fe3,July,Tommy Wilkesn,15,591-58-3798,Teacher,81475.28,6865.6066666666675,6,3,17,0,,24,,12.33,10.0,Standard,1271.12,34.70058018475459,22 Years and 9 Months,Yes,0.0,199.34288792190856,!@9#%8,757.2177787447581,Standard
118,0xf168,CUS_0x5f7a,July,Dorisi,36,813-61-9127,Media_Manager,32597.48,,1,2,2,2,"Auto Loan, and Credit-Builder Loan",6,10,6.3,2.0,_,1313.52,30.152428124454097,19 Years and 10 Months,No,45.053384914710776,84.0431822486382,High_spent_Small_value_payments,404.34909950331775,Good
119,0x4020,CUS_0x4e30,July,Lucy Hornbye,35,777-29-7296,_______,20380.865,1660.405416666667,0,1,1,2,"Not Specified, and Mortgage Loan",5,0,11.75,1.0,Good,156.32,37.96961002045919,21 Years and 2 Months,No,24.37368427193972,102.36735675875288,Low_spent_Large_value_payments,309.29950063597414,Good
120,0x18644,CUS_0x2ecc,March,,21,219-77-3608,Musician,73020.54,6183.044999999999,2,5,6,3,"Auto Loan, Not Specified, and Personal Loan",25,5,2.98,2.0,Good,1363.68,32.115079862065514,27 Years and 0 Months,NM,172.89418613885428,,High_spent_Large_value_payments,641.8106309983666,Poor
121,0x282c,CUS_0x93bb,July,Andrea Shalal-Esan,20,886-41-9777,Doctor,41543.64,3620.97,8,5,21,3_,"Not Specified, Personal Loan, and Payday Loan",17,19,16.56,13.0,_,2638.03,27.955906205668725,15 Years and 1 Months,NM,53.27462434865481,143.3477326691519,High_spent_Medium_value_payments,415.47464298219325,Poor
122,0x1c95d,CUS_0x1ed2,August,Karen Jacobsk,25,443-20-1399,Journalist,20132.77,1690.730833333333,9,8,18,2,"Credit-Builder Loan, and Not Specified",16,18,17.34,11.0,Standard,1708.53,40.88289217559581,16 Years and 3 Months,Yes,22.535356236379,22.718853592050948,High_spent_Large_value_payments,363.8188735049034,Poor
123,0x17ee0,CUS_0x61e4,July,Theopolis Watersv,24,864-67-1749,Musician,14013.165,900.76375,2,3,4,4,"Personal Loan, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",0,3,10.36,6.0,Good,1404.11,24.298737997550305,20 Years and 4 Months,No,38.42009021794846,56.6089453516536,Low_spent_Small_value_payments,285.047339430398,Standard
124,0x3554,CUS_0xb660,March,Jessicad,31,304-98-6409,Architect,15627.72,1027.31,6,6,15,3,"Not Specified, Home Equity Loan, and Home Equity Loan",30,10,10.06,0.0,Standard,983.22,36.30374880005554,31 Years and 9 Months,Yes,23.615970023304964,135.085927417291,!@9#%8,234.02910255940404,Standard
125,0x1f6a4,CUS_0x99d4,July,,38,617-22-3560,Teacher,20592.97,1843.0808333333332,6,4,12,7,"Auto Loan, Not Specified, Auto Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, and Credit-Builder Loan",7,12,19.78,5.0,Standard,1555.94,26.14311620461872,11 Years and 9 Months,Yes,85.28357880109834,93.73506781426615,High_spent_Small_value_payments,265.28943671796884,Poor
126,0x14cc4,CUS_0xc570,July,Neil Maidmentv,37,558-90-7115,Developer,35851.39,2762.6158333333333,6,4,5,2,"Student Loan, and Auto Loan",7,12,6.1,8.0,Standard,926.99,33.77882821061735,18 Years and 2 Months,No,53.51909541759843,156.78637356537442,Low_spent_Large_value_payments,335.9561143503605,Standard
127,0x22cd3,CUS_0x373b,June,en Berkowitzi,32,368-07-2548,Media_Manager,26520.9_,2202.0750000000007,8,4,15,4,"Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Personal Loan",20,12,15.63,5.0,Standard,1182.19,38.41411323395015,19 Years and 9 Months,Yes,57.13998193197221,21.27609380060116,High_spent_Large_value_payments,381.7914242674267,Standard
128,0x19cdd,CUS_0x9e7e,April,Yinka Adegokea,52,126-99-9312,_______,88296.18,7386.0149999999985,4,4,11,3,"Mortgage Loan, Personal Loan, and Debt Consolidation Loan",14,4,6.87,3.0,Good,1301.98,38.011330896033456,24 Years and 1 Months,No,127.29563026902272,__10000__,High_spent_Large_value_payments,699.9123147796698,Standard
129,0x1763f,CUS_0x9c85,June,Andreas Rinkes,46,680-59-2006,Accountant,110607.09,8997.2575,4,4,2,3,"Home Equity Loan, Debt Consolidation Loan, and Auto Loan",2,9,4.26,6.0,Good,1174.05,40.971994745256254,22 Years and 2 Months,No,154.8241362088844,131.0277317850449,High_spent_Medium_value_payments,863.8738820060707,Standard
130,0x4fae,CUS_0x138b,May,ernie Woodallh,41,#F%$D@*&8,Engineer,34019.26,2956.938333333333,6,5,29,7,"Mortgage Loan, Mortgage Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Not Specified, and Auto Loan",56,15,6.46,7.0,Bad,1747.01,31.99328819434929,15 Years and 3 Months,Yes,174.0963657182629,140.0204334393792,Low_spent_Large_value_payments,251.5770341756913,Poor
131,0x1f2d8,CUS_0x2390,July,Doeringh,21,020-36-4985,Musician,7314.55,794.5458333333332,10,6,31,4,"Student Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",62,24,6.39,6.0,Bad,2096.83,36.14195044842492,19 Years and 7 Months,Yes,18.363945272721892,73.17175136003826,Low_spent_Medium_value_payments,267.9188867005732,Standard
132,0xe56f,CUS_0x5786,February,Silviab,38,166-30-9233,Teacher,20372.43,1411.7025,10,5,17,7,"Personal Loan, Not Specified, Home Equity Loan, Personal Loan, Mortgage Loan, Student Loan, and Payday Loan",24,18,19.96,11.0,Bad,3460.0,23.55374036248175,3 Years and 0 Months,NM,108.1344183283934,139.59948576314838,Low_spent_Small_value_payments,183.43634590845826,Poor
133,0x2774,CUS_0x5794,March,Katharina Bartz,42,201-91-3081,Lawyer,8365.075,896.0895833333334,6,8,19,5,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, and Auto Loan",36,15,28.81,11.0,Bad,2758.61,25.95076609967392,4 Years and 6 Months,Yes,31.954489834359094,76.98085135263291,Low_spent_Small_value_payments,270.67361714634137,Standard
134,0x1d027,CUS_0xf21,June,Greg Roumeliotise,39,040-81-5039,_______,13543.805,,6,2,18,3,"Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",16,20,13.14,4.0,_,929.03,41.10511605671944,27 Years and 9 Months,Yes,30.687931843105765,45.56113096057885,Low_spent_Small_value_payments,317.31597886298215,Standard
135,0x1ab86,CUS_0x758f,January,Schneyerh,16,212-86-0554,Doctor,64355.72,,5,5,15,2,"Debt Consolidation Loan, and Home Equity Loan",7,15,12.72,5.0,Standard,1979.39,28.542899333451523,,NM,82.55655086923909,174.55465650515987,Low_spent_Medium_value_payments,570.0864592922677,Standard
136,0x1cebe,CUS_0x475f,May,Tomz,20,782-04-7216,Journalist,101399.13,8535.9275,1,3,2,2,"Mortgage Loan, and Personal Loan",14,6,4.9700000000000015,4.0,Good,1061.06,42.68115924708349,24 Years and 9 Months,No,132.67489652058006,114.2993860848862,High_spent_Medium_value_payments,856.6184673945337,Standard
137,0x6734,CUS_0x9a29,March,Phila,25,#F%$D@*&8,_______,33119.82,3024.985,10,5,32,5,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, and Not Specified",50,23,_,10.0,Bad,2545.0,39.89567487310901,14 Years and 3 Months,NM,111.4227017745117,286.38164846449064,Low_spent_Medium_value_payments,184.69414976099773,Poor
138,0x1c634,CUS_0x99cc,March,Bille,44,424-82-3402,Scientist,44046.21,3466.5175,7,7,21,7,"Not Specified, Auto Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Student Loan, and Student Loan",21,16,15.88,9.0,Bad,2709.07,26.864021517329512,12 Years and 9 Months,Yes,161.29223301075467,190.98314319545983,Low_spent_Large_value_payments,264.3763737937855,Standard
139,0x167c5,CUS_0x37ec,August,Noah Barking,15,#F%$D@*&8,Lawyer,68861.36,5936.446666666668,8,8,24,5,"Personal Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, and Payday Loan",13,25,4.36,11.0,Bad,2467.13,27.82735759076934,16 Years and 2 Months,Yes,229.0809607314864,111.62089892985279,High_spent_Large_value_payments,492.9428070053276,Poor
140,0x1db6f,CUS_0x219a,February,Phil Wahbav,24,034-67-1193,Engineer,17868.11_,1510.009166666667,9,6,15,7,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",25,,-4.94,13.0,Bad,2443.14,30.970268433922016,8 Years and 6 Months,Yes,63.86719414706626,103.95369396466492,Low_spent_Small_value_payments,273.1800285549355,Poor
141,0x1d5f2,CUS_0x8543,January,,44,756-77-9650,Musician,36637.1,3069.0916666666667,7,6,15,2,"Mortgage Loan, and Student Loan",18,22,11.39,2.0,_,68.98,24.87404058199088,27 Years and 4 Months,No,50.96763021392703,53.693471503096994,High_spent_Large_value_payments,442.2480649496426,Standard
